geografie,geslacht,migratieachtergrond,huishouden,bins,uitkomst,N,mean,parents_income,opleiding_ouders,type,uitkomst_NL,subgroep,sample,sd
Nederland,Totaal,Wel migratieachtergrond,Eenoudergezin,20% - 40%,c00_neonatal_mortality,14924,0.78397212543554,25.8700421894486,Totaal,5,NA,has_migration_background == 1 & type_hh == 'single parent',child_mortality,0.0874685458676092
Nederland,Totaal,Wel migratieachtergrond,Eenoudergezin,40% - 60%,c00_neonatal_mortality,14924,0.723666577325114,31.183352065984,Totaal,5,NA,has_migration_background == 1 & type_hh == 'single parent',child_mortality,0.0844076962958974
Nederland,Totaal,Wel migratieachtergrond,Eenoudergezin,60% - 80%,c00_neonatal_mortality,14924,0.515947467166979,42.81326787876,Totaal,5,NA,has_migration_background == 1 & type_hh == 'single parent',child_mortality,0.0715767706542671
Nederland,Totaal,Wel migratieachtergrond,Eenoudergezin,80% - 100%,c00_neonatal_mortality,14924,0.448941302599839,82.2498312705385,Totaal,5,NA,has_migration_background == 1 & type_hh == 'single parent',child_mortality,0.0664258175042925
Nederland,Totaal,Wel migratieachtergrond,Tweeoudergezin,0% - 20%,c00_neonatal_mortality,79528,0.72804546826275,27.8126136726443,Totaal,5,NA,has_migration_background == 1 & type_hh == 'two parents',child_mortality,0.0848530409463206
Nederland,Totaal,Wel migratieachtergrond,Tweeoudergezin,20% - 40%,c00_neonatal_mortality,79528,0.607333266270999,47.7166862946266,Totaal,5,NA,has_migration_background == 1 & type_hh == 'two parents',child_mortality,0.0776478519243878
Nederland,Totaal,Wel migratieachtergrond,Tweeoudergezin,40% - 60%,c00_neonatal_mortality,79527,0.538181748347644,66.4236865434322,Totaal,5,NA,has_migration_background == 1 & type_hh == 'two parents',child_mortality,0.0731589603150895
Nederland,Totaal,Wel migratieachtergrond,Tweeoudergezin,60% - 80%,c00_neonatal_mortality,79524,0.4753282028067,89.1943903577836,Totaal,5,NA,has_migration_background == 1 & type_hh == 'two parents',child_mortality,0.0686765010334719
Nederland,Totaal,Wel migratieachtergrond,Tweeoudergezin,80% - 100%,c00_neonatal_mortality,79524,0.384789497510186,154.141999372381,Totaal,5,NA,has_migration_background == 1 & type_hh == 'two parents',child_mortality,0.0616613907104745
Nederland,Mannen,Totaal,Totaal,0% - 20%,c00_neonatal_mortality,153380,0.73934020080845,32.3181941822814,Totaal,5,NA,geslacht == 'Mannen',child_mortality,0.0855782238727848
Nederland,Mannen,Totaal,Totaal,20% - 40%,c00_neonatal_mortality,153380,0.586777937149563,58.3359125006881,Totaal,5,NA,geslacht == 'Mannen',child_mortality,0.0763757349313445
Nederland,Mannen,Totaal,Totaal,40% - 60%,c00_neonatal_mortality,153380,0.532011996348937,76.7279176334889,Totaal,5,NA,geslacht == 'Mannen',child_mortality,0.0727216253180677
Nederland,Mannen,Totaal,Totaal,60% - 80%,c00_neonatal_mortality,153380,0.467466423262485,97.9558122733013,Totaal,5,NA,geslacht == 'Mannen',child_mortality,0.068154749266318
Nederland,Mannen,Totaal,Totaal,80% - 100%,c00_neonatal_mortality,153379,0.429654616632565,157.449406376293,Totaal,5,NA,geslacht == 'Mannen',child_mortality,0.065383595559806
Nederland,Mannen,Totaal,Eenoudergezin,0% - 20%,c00_neonatal_mortality,12784,0.53973717146433,18.2848069318449,Totaal,5,NA,geslacht == 'Mannen' & type_hh == 'single parent',child_mortality,0.0731660868107251
Nederland,Mannen,Totaal,Eenoudergezin,20% - 40%,c00_neonatal_mortality,12781,0.727645668196357,27.0253065841467,Totaal,5,NA,geslacht == 'Mannen' & type_hh == 'single parent',child_mortality,0.0847138208200136
Nederland,Mannen,Totaal,Eenoudergezin,40% - 60%,c00_neonatal_mortality,12780,0.735524256651017,34.2012844341514,Totaal,5,NA,geslacht == 'Mannen' & type_hh == 'single parent',child_mortality,0.084557966602273
Nederland,Mannen,Totaal,Eenoudergezin,60% - 80%,c00_neonatal_mortality,12780,0.430359937402191,48.8272663877523,Totaal,5,NA,geslacht == 'Mannen' & type_hh == 'single parent',child_mortality,0.0651872153067162
Nederland,Mannen,Totaal,Eenoudergezin,80% - 100%,c00_neonatal_mortality,12780,0.438184663536776,94.635111743605,Totaal,5,NA,geslacht == 'Mannen' & type_hh == 'single parent',child_mortality,0.0648307032467832
Nederland,Mannen,Totaal,Tweeoudergezin,0% - 20%,c00_neonatal_mortality,140152,0.645727495861636,37.6953801443418,Totaal,5,NA,geslacht == 'Mannen' & type_hh == 'two parents',child_mortality,0.0800378264172866
Nederland,Mannen,Totaal,Tweeoudergezin,20% - 40%,c00_neonatal_mortality,140152,0.572949369256236,62.6839717216931,Totaal,5,NA,geslacht == 'Mannen' & type_hh == 'two parents',child_mortality,0.0754679339461279
Nederland,Mannen,Totaal,Tweeoudergezin,40% - 60%,c00_neonatal_mortality,140152,0.502311775786289,79.8778682928351,Totaal,5,NA,geslacht == 'Mannen' & type_hh == 'two parents',child_mortality,0.070655214656358
Nederland,Mannen,Totaal,Tweeoudergezin,60% - 80%,c00_neonatal_mortality,140152,0.463068668302985,100.742279195152,Totaal,5,NA,geslacht == 'Mannen' & type_hh == 'two parents',child_mortality,0.0678098974672443
Nederland,Mannen,Totaal,Tweeoudergezin,80% - 100%,c00_neonatal_mortality,140148,0.422410594514371,160.593937808361,Totaal,5,NA,geslacht == 'Mannen' & type_hh == 'two parents',child_mortality,0.0648331141900335
Nederland,Mannen,Turkije,Totaal,0% - 20%,c00_neonatal_mortality,5460,0.750915750915751,25.6372658716517,Totaal,5,NA,geslacht == 'Mannen' & migration_third == 'Turkije',child_mortality,0.0861227865998994
Nederland,Mannen,Turkije,Totaal,20% - 40%,c00_neonatal_mortality,5456,0.696480938416422,40.2399665206193,Totaal,5,NA,geslacht == 'Mannen' & migration_third == 'Turkije',child_mortality,0.0821890010912128
Nederland,Mannen,Turkije,Totaal,40% - 60%,c00_neonatal_mortality,5456,0.659824046920821,54.7942528711806,Totaal,5,NA,geslacht == 'Mannen' & migration_third == 'Turkije',child_mortality,0.0804291581634264
Nederland,Mannen,Turkije,Totaal,60% - 80%,c00_neonatal_mortality,5456,0.733137829912023,70.732964801515,Totaal,5,NA,geslacht == 'Mannen' & migration_third == 'Turkije',child_mortality,0.0846594416745595
Nederland,Mannen,Turkije,Totaal,80% - 100%,c00_neonatal_mortality,5456,0.659824046920821,111.531794937244,Totaal,5,NA,geslacht == 'Mannen' & migration_third == 'Turkije',child_mortality,0.0803622620464529
Nederland,Mannen,Turkije,Tweeoudergezin,0% - 20%,c00_neonatal_mortality,4968,0.72463768115942,27.3243408520599,Totaal,5,NA,geslacht == 'Mannen' & migration_third == 'Turkije' & type_hh == 'two parents',child_mortality,0.0846604940401072
Nederland,Mannen,Turkije,Tweeoudergezin,20% - 40%,c00_neonatal_mortality,4968,0.72463768115942,42.7758487175528,Totaal,5,NA,geslacht == 'Mannen' & migration_third == 'Turkije' & type_hh == 'two parents',child_mortality,0.0837412981074371
Nederland,Mannen,Turkije,Tweeoudergezin,40% - 60%,c00_neonatal_mortality,4968,0.603864734299517,56.9906701764575,Totaal,5,NA,geslacht == 'Mannen' & migration_third == 'Turkije' & type_hh == 'two parents',child_mortality,0.0772845271470001
Nederland,Mannen,Turkije,Tweeoudergezin,60% - 80%,c00_neonatal_mortality,4968,0.805152979066022,72.5961570142139,Totaal,5,NA,geslacht == 'Mannen' & migration_third == 'Turkije' & type_hh == 'two parents',child_mortality,0.088971116854083293
Nederland,Mannen,Turkije,Tweeoudergezin,80% - 100%,c00_neonatal_mortality,4966,0.66451072520862,113.773633419205,Totaal,5,NA,geslacht == 'Mannen' & migration_third == 'Turkije' & type_hh == 'two parents',child_mortality,0.080252872454745
Nederland,Mannen,Marokko,Totaal,0% - 20%,c00_neonatal_mortality,6916,0.708502024291498,25.5961161208366,Totaal,5,NA,geslacht == 'Mannen' & migration_third == 'Marokko',child_mortality,0.0829113589470945
Nederland,Mannen,Marokko,Totaal,20% - 40%,c00_neonatal_mortality,6916,0.75187969924812,37.5566287862202,Totaal,5,NA,geslacht == 'Mannen' & migration_third == 'Marokko',child_mortality,0.0840377111079463
Nederland,Mannen,Marokko,Totaal,40% - 60%,c00_neonatal_mortality,6915,0.723070028168712,52.1206613649611,Totaal,5,NA,geslacht == 'Mannen' & migration_third == 'Marokko',child_mortality,0.0840148340400747
Nederland,Mannen,Marokko,Totaal,60% - 80%,c00_neonatal_mortality,6912,0.752314814814815,69.4289934642372,Totaal,5,NA,geslacht == 'Mannen' & migration_third == 'Marokko',child_mortality,0.0861038173791136
Nederland,Mannen,Marokko,Totaal,80% - 100%,c00_neonatal_mortality,6912,0.708912037037037,107.705916134503,Totaal,5,NA,geslacht == 'Mannen' & migration_third == 'Marokko',child_mortality,0.0832599468650473
Nederland,Mannen,Marokko,Tweeoudergezin,0% - 20%,c00_neonatal_mortality,6112,0.850785340314136,27.4177858229227,Totaal,5,NA,geslacht == 'Mannen' & migration_third == 'Marokko' & type_hh == 'two parents',child_mortality,0.0912972499679923
Nederland,Mannen,Marokko,Tweeoudergezin,20% - 40%,c00_neonatal_mortality,6112,0.605366492146597,40.4244509095936,Totaal,5,NA,geslacht == 'Mannen' & migration_third == 'Marokko' & type_hh == 'two parents',child_mortality,0.0772353767680374
Nederland,Mannen,Marokko,Tweeoudergezin,40% - 60%,c00_neonatal_mortality,6112,0.670811518324607,55.0540892030977,Totaal,5,NA,geslacht == 'Mannen' & migration_third == 'Marokko' & type_hh == 'two parents',child_mortality,0.0807337949005311
Nederland,Mannen,Marokko,Tweeoudergezin,60% - 80%,c00_neonatal_mortality,6112,0.801701570680628,71.915317319088,Totaal,5,NA,geslacht == 'Mannen' & migration_third == 'Marokko' & type_hh == 'two parents',child_mortality,0.0883586784879337
Nederland,Mannen,Marokko,Tweeoudergezin,80% - 100%,c00_neonatal_mortality,6111,0.670875806169576,110.158067737678,Totaal,5,NA,geslacht == 'Mannen' & migration_third == 'Marokko' & type_hh == 'two parents',child_mortality,0.0805797918775075
Nederland,Mannen,Suriname,Totaal,0% - 20%,c00_neonatal_mortality,4456,0.897666068222621,23.3273120026032,Totaal,5,NA,geslacht == 'Mannen' & migration_third == 'Suriname',child_mortality,0.0935857113359895
Nederland,Mannen,Suriname,Totaal,20% - 40%,c00_neonatal_mortality,4456,0.920107719928187,39.6312030820189,Totaal,5,NA,geslacht == 'Mannen' & migration_third == 'Suriname',child_mortality,0.095258375652329
Nederland,Mannen,Suriname,Totaal,40% - 60%,c00_neonatal_mortality,4456,0.583482944344704,59.0523054339986,Totaal,5,NA,geslacht == 'Mannen' & migration_third == 'Suriname',child_mortality,0.0717766009052621
Nederland,Mannen,Suriname,Totaal,60% - 80%,c00_neonatal_mortality,4456,0.583482944344704,81.3284041256077,Totaal,5,NA,geslacht == 'Mannen' & migration_third == 'Suriname',child_mortality,0.0751878186987641
Nederland,Mannen,Suriname,Totaal,80% - 100%,c00_neonatal_mortality,4454,0.583805555689977,132.324447534848,Totaal,5,NA,geslacht == 'Mannen' & migration_third == 'Suriname',child_mortality,0.074640887222879
Nederland,Mannen,Suriname,Tweeoudergezin,0% - 20%,c00_neonatal_mortality,2916,0.617283950617284,32.2378180525686,Totaal,5,NA,geslacht == 'Mannen' & migration_third == 'Suriname' & type_hh == 'two parents',child_mortality,0.0770748367161917
Nederland,Mannen,Suriname,Tweeoudergezin,20% - 40%,c00_neonatal_mortality,2916,0.51440329218107,55.8804004065706,Totaal,5,NA,geslacht == 'Mannen' & migration_third == 'Suriname' & type_hh == 'two parents',child_mortality,0.0673531114119902
Nederland,Mannen,Suriname,Tweeoudergezin,40% - 60%,c00_neonatal_mortality,2916,0.51440329218107,73.7023044431547,Totaal,5,NA,geslacht == 'Mannen' & migration_third == 'Suriname' & type_hh == 'two parents',child_mortality,0.0711586231479333
Nederland,Mannen,Suriname,Tweeoudergezin,60% - 80%,c00_neonatal_mortality,2916,0.548696844993141,94.0228190599247,Totaal,5,NA,geslacht == 'Mannen' & migration_third == 'Suriname' & type_hh == 'two parents',child_mortality,0.0707143962421198
Nederland,Mannen,Suriname,Tweeoudergezin,80% - 100%,c00_neonatal_mortality,2915,0.548885271107493,145.277279956018,Totaal,5,NA,geslacht == 'Mannen' & migration_third == 'Suriname' & type_hh == 'two parents',child_mortality,0.0719905309836264
Nederland,Mannen,Overig,Totaal,0% - 20%,c00_neonatal_mortality,29372,0.871578373961596,24.027163290459,Totaal,5,NA,geslacht == 'Mannen' & migration_third == 'Overig',child_mortality,0.0929413650820904
Nederland,Mannen,Overig,Totaal,20% - 40%,c00_neonatal_mortality,29372,0.585591720005447,43.5114428274239,Totaal,5,NA,geslacht == 'Mannen' & migration_third == 'Overig',child_mortality,0.0760183141362964
Nederland,Mannen,Overig,Totaal,40% - 60%,c00_neonatal_mortality,29372,0.51409505651641,65.3894012067893,Totaal,5,NA,geslacht == 'Mannen' & migration_third == 'Overig',child_mortality,0.0714627646557466
Nederland,Mannen,Overig,Totaal,60% - 80%,c00_neonatal_mortality,29372,0.371101729538336,91.4840023114144,Totaal,5,NA,geslacht == 'Mannen' & migration_third == 'Overig',child_mortality,0.0606422335207656
Nederland,Mannen,Overig,Totaal,80% - 100%,c00_neonatal_mortality,29371,0.350685240583105,163.217107783981,Totaal,5,NA,geslacht == 'Mannen' & migration_third == 'Overig',child_mortality,0.0588793946788624
Nederland,Mannen,Overig,Eenoudergezin,0% - 20%,c00_neonatal_mortality,3932,0.559511698880977,16.334770084103,Totaal,5,NA,geslacht == 'Mannen' & migration_third == 'Overig' & type_hh == 'single parent',child_mortality,0.0743687242101631
Nederland,Mannen,Overig,Eenoudergezin,20% - 40%,c00_neonatal_mortality,3932,0.915564598168871,25.0972828977562,Totaal,5,NA,geslacht == 'Mannen' & migration_third == 'Overig' & type_hh == 'single parent',child_mortality,0.0941833828493639
Nederland,Mannen,Overig,Eenoudergezin,40% - 60%,c00_neonatal_mortality,3929,0.789128007077548,30.2665530408237,Totaal,5,NA,geslacht == 'Mannen' & migration_third == 'Overig' & type_hh == 'single parent',child_mortality,0.086275895402452
Nederland,Mannen,Overig,Eenoudergezin,60% - 80%,c00_neonatal_mortality,3928,0.483706720977597,42.1005906735787,Totaal,5,NA,geslacht == 'Mannen' & migration_third == 'Overig' & type_hh == 'single parent',child_mortality,0.0689007097906131
Nederland,Mannen,Overig,Eenoudergezin,80% - 100%,c00_neonatal_mortality,3928,0.458248472505092,88.8670446583524,Totaal,5,NA,geslacht == 'Mannen' & migration_third == 'Overig' & type_hh == 'single parent',child_mortality,0.0660530405514906
Nederland,Mannen,Overig,Tweeoudergezin,0% - 20%,c00_neonatal_mortality,25276,0.724006963127077,28.1426207315518,Totaal,5,NA,geslacht == 'Mannen' & migration_third == 'Overig' & type_hh == 'two parents',child_mortality,0.0846240765144706
Nederland,Mannen,Overig,Tweeoudergezin,20% - 40%,c00_neonatal_mortality,25276,0.557841430606109,50.8490137076374,Totaal,5,NA,geslacht == 'Mannen' & migration_third == 'Overig' & type_hh == 'two parents',child_mortality,0.0740162296685062
Nederland,Mannen,Overig,Tweeoudergezin,40% - 60%,c00_neonatal_mortality,25276,0.451020731128343,71.6897244994087,Totaal,5,NA,geslacht == 'Mannen' & migration_third == 'Overig' & type_hh == 'two parents',child_mortality,0.067009158239716
Nederland,Mannen,Overig,Tweeoudergezin,60% - 80%,c00_neonatal_mortality,25275,0.352131462011717,97.2160193177938,Totaal,5,NA,geslacht == 'Mannen' & migration_third == 'Overig' & type_hh == 'two parents',child_mortality,0.0585079387248877
Nederland,Mannen,Overig,Tweeoudergezin,80% - 100%,c00_neonatal_mortality,25272,0.328426717315606,169.849110606068,Totaal,5,NA,geslacht == 'Mannen' & migration_third == 'Overig' & type_hh == 'two parents',child_mortality,0.0571904182106287
Nederland,Mannen,Wel migratieachtergrond,Totaal,0% - 20%,c00_neonatal_mortality,48732,0.824919970450628,23.9596216719138,Totaal,5,NA,geslacht == 'Mannen' & has_migration_background == 1,child_mortality,0.090436536173285
Nederland,Mannen,Wel migratieachtergrond,Totaal,20% - 40%,c00_neonatal_mortality,48732,0.687433308708857,40.7155828059292,Totaal,5,NA,geslacht == 'Mannen' & has_migration_background == 1,child_mortality,0.0825720989777192
Nederland,Mannen,Wel migratieachtergrond,Totaal,40% - 60%,c00_neonatal_mortality,48732,0.619715997701715,60.0698587906991,Totaal,5,NA,geslacht == 'Mannen' & has_migration_background == 1,child_mortality,0.0784613346985191
Nederland,Mannen,Wel migratieachtergrond,Totaal,60% - 80%,c00_neonatal_mortality,48732,0.504801772962325,83.2458603581481,Totaal,5,NA,geslacht == 'Mannen' & has_migration_background == 1,child_mortality,0.0708650623047653
Nederland,Mannen,Wel migratieachtergrond,Totaal,80% - 100%,c00_neonatal_mortality,48730,0.394006956492162,147.170270963953,Totaal,5,NA,geslacht == 'Mannen' & has_migration_background == 1,child_mortality,0.0625026218113675
Nederland,Mannen,Wel migratieachtergrond,Eenoudergezin,0% - 20%,c00_neonatal_mortality,7652,0.483533716675379,16.9247078299962,Totaal,5,NA,geslacht == 'Mannen' & has_migration_background == 1 & type_hh == 'single parent',child_mortality,0.0692149628039622
Nederland,Mannen,Wel migratieachtergrond,Eenoudergezin,20% - 40%,c00_neonatal_mortality,7652,0.862519602718244,25.7953257260928,Totaal,5,NA,geslacht == 'Mannen' & has_migration_background == 1 & type_hh == 'single parent',child_mortality,0.0913563753411326
Nederland,Mannen,Wel migratieachtergrond,Eenoudergezin,40% - 60%,c00_neonatal_mortality,7652,0.757971772085729,31.1838042405512,Totaal,5,NA,geslacht == 'Mannen' & has_migration_background == 1 & type_hh == 'single parent',child_mortality,0.0858800484258394
Nederland,Mannen,Wel migratieachtergrond,Eenoudergezin,60% - 80%,c00_neonatal_mortality,7651,0.548944460605371,42.8162593315407,Totaal,5,NA,geslacht == 'Mannen' & has_migration_background == 1 & type_hh == 'single parent',child_mortality,0.0737256643551867
Nederland,Mannen,Wel migratieachtergrond,Eenoudergezin,80% - 100%,c00_neonatal_mortality,7648,0.509937238493724,83.2906123321276,Totaal,5,NA,geslacht == 'Mannen' & has_migration_background == 1 & type_hh == 'single parent',child_mortality,0.0706012942952297
Nederland,Mannen,Wel migratieachtergrond,Tweeoudergezin,0% - 20%,c00_neonatal_mortality,40820,0.715335619794218,27.8025525627702,Totaal,5,NA,geslacht == 'Mannen' & has_migration_background == 1 & type_hh == 'two parents',child_mortality,0.0841726346274636
Nederland,Mannen,Wel migratieachtergrond,Tweeoudergezin,20% - 40%,c00_neonatal_mortality,40820,0.62469377756002,47.6808684646017,Totaal,5,NA,geslacht == 'Mannen' & has_migration_background == 1 & type_hh == 'two parents',child_mortality,0.0786317241659755
Nederland,Mannen,Wel migratieachtergrond,Tweeoudergezin,40% - 60%,c00_neonatal_mortality,40819,0.573261371980246,66.4156262511225,Totaal,5,NA,geslacht == 'Mannen' & has_migration_background == 1 & type_hh == 'two parents',child_mortality,0.0754717839080468
Nederland,Mannen,Wel migratieachtergrond,Tweeoudergezin,60% - 80%,c00_neonatal_mortality,40816,0.445903567228538,89.2055099690382,Totaal,5,NA,geslacht == 'Mannen' & has_migration_background == 1 & type_hh == 'two parents',child_mortality,0.0664544558995113
